isoform	compound_inchikey	label	strict_external	evidence_category	assay_level_verification	explicit_table2_indirect_role_match	steroid_topology_negative_sensitivity_flag	names	sources	source_locators
CYP3A4	GNKXHPULSPWUAK-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	isopyridoxal	Holmer	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 2367, ""source"": ""Holmer"", ""name"": ""isopyridoxal""}]"
CYP3A4	GNOIPBMMFNIUFM-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	hexamethylphosphoramide	Holmer	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 2343, ""source"": ""Holmer"", ""name"": ""hexamethylphosphoramide""}]"
CYP3A4	GNXVPSYTTPBCTM-UHFFFAOYSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	miocamycin_mb6	Holmer	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 1175, ""source"": ""Holmer"", ""name"": ""miocamycin_Mb6""}]"
CYP3A4	GOEMGAFJFRBGGG-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	acebutolol	Yap	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 1274, ""source"": ""Yap"", ""name"": ""acebutolol""}]"
CYP3A4	GOHBXWHNJHENRX-UHFFFAOYSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	5_methylchrysene	Holmer	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 943, ""source"": ""Holmer"", ""name"": ""5_methylchrysene""}]"
CYP3A4	GOMNOOKGLZYEJT-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	isoflavone	Yamashita	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 1584, ""source"": ""Yamashita"", ""name"": ""isoflavone""}]"
CYP3A4	GOTYRUGSSMKFNF-UHFFFAOYSA-N	0	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	lenalidomide	DrugBank	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 1692, ""source"": ""DrugBank"", ""name"": ""Lenalidomide""}]"
CYP3A4	GPKJTRJOBQGKQK-UHFFFAOYSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	quinacrine	Siyang_Tian	"[{""file"": ""CYP3A4_testingset.csv"", ""split"": ""testing"", ""row"": 85, ""source"": ""Siyang_Tian"", ""name"": ""quinacrine""}]"
CYP3A4	GPMXUUPHFNMNDH-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	trifluperidol	Yap	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 1482, ""source"": ""Yap"", ""name"": ""trifluperidol""}]"
CYP3A4	GPQVVJQEBXAKBJ-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	(5z,8z,11z,14z)-16-[(2s,3s)-3-ethyloxiran-2-yl]hexadeca-5,8,11,14-tetraenoic acid	Holmer	"[{""file"": ""CYP3A4_testingset.csv"", ""split"": ""testing"", ""row"": 130, ""source"": ""Holmer"", ""name"": ""(5Z,8Z,11Z,14Z)-16-[(2S,3S)-3-Ethyloxiran-2-yl]hexadeca-5,8,11,14-tetraenoic acid""}]"
CYP3A4	GPXBXXGIAQBQNI-UHFFFAOYSA-N	1	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	vemurafenib	DrugBank	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 113, ""source"": ""DrugBank"", ""name"": ""vemurafenib""}]"
CYP3A4	GPXLMGHLHQJAGZ-UHFFFAOYSA-N	0	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	nafcillin	DrugBank	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 1394, ""source"": ""DrugBank"", ""name"": ""nafcillin""}]"
CYP3A4	GQNZGCARKRHPOH-UHFFFAOYSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	miocamycin (mom)	CYP Knowledgebase	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 977, ""source"": ""CYP Knowledgebase"", ""name"": ""MIOCAMYCIN (MOM)""}]"
CYP3A4	GQYIWUVLTXOXAJ-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	lomustine	DrugBank	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 1377, ""source"": ""DrugBank"", ""name"": ""lomustine""}]"
CYP3A4	GRKWIGXXRSEQLZ-UHFFFAOYSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	org_4060	DrugBank	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 1196, ""source"": ""DrugBank"", ""name"": ""org_4060""}]"
CYP3A4	GRPDKIJVLYPUGU-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	(3r_5r)_3_(2_oxopropyl)_5__(6r_7s_11r)_6_7_11_trihydroxy_11__(2r_5r)_5__(1r)_1_hydroxytridecyl_oxolan_2_yl_undecyl_oxolan_2_one	Holmer	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 1781, ""source"": ""Holmer"", ""name"": ""(3r_5r)_3_(2_oxopropyl)_5__(6r_7s_11r)_6_7_11_trihydroxy_11__(2r_5r)_5__(1r)_1_hydroxytridecyl_oxolan_2_yl_undecyl_oxolan_2_one""}]"
CYP3A4	GRYMYKQGSSTJBA-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	(2s)_2alpha_(3_methoxy_4_hydroxyphenyl)_4alpha_(1_3_benzodioxole_5_ylmethyl)tetrahydrofuran_3beta_methanol	Holmer	"[{""file"": ""CYP3A4_testingset.csv"", ""split"": ""testing"", ""row"": 122, ""source"": ""Holmer"", ""name"": ""(2s)_2alpha_(3_methoxy_4_hydroxyphenyl)_4alpha_(1_3_benzodioxole_5_ylmethyl)tetrahydrofuran_3beta_methanol""}]"
CYP3A4	GSDSWSVVBLHKDQ-UHFFFAOYSA-N	0	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	levofloxacin	Yamashita	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 1370, ""source"": ""Yamashita"", ""name"": ""levofloxacin""}]"
CYP3A4	GSIREHLZHMQJNR-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	licorice_glycoside_c1	Holmer	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 2392, ""source"": ""Holmer"", ""name"": ""licorice_glycoside_c1""}]"
CYP3A4	GSNHKUDZZFZSJB-UHFFFAOYSA-N	1	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	maraviroc	DrugBank	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 62, ""source"": ""DrugBank"", ""name"": ""maraviroc""}]"
CYP3A4	GSNOZLZNQMLSKJ-UHFFFAOYSA-N	0	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	trapidil	Yap	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 1481, ""source"": ""Yap"", ""name"": ""trapidil""}]"
CYP3A4	GTYMTYBCXVOBBB-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	1'-hydroxybufuralol	Yamashita	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 1494, ""source"": ""Yamashita"", ""name"": ""1'-hydroxybufuralol""}]"
CYP3A4	GUGOEEXESWIERI-UHFFFAOYSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	terfenadine	DrugBank	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 110, ""source"": ""DrugBank"", ""name"": ""terfenadine""}]"
CYP3A4	GUGSXATYPSGVAY-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	True	5_androstene_3beta_16alpha_17alpha_triol	Holmer	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 1992, ""source"": ""Holmer"", ""name"": ""5_androstene_3beta_16alpha_17alpha_triol""}]"
CYP3A4	GUJRSXAPGDDABA-UHFFFAOYSA-N	0	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	remoxipride	Yamashita	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 1437, ""source"": ""Yamashita"", ""name"": ""remoxipride""}]"
CYP3A4	GUXACCKTQWVTLG-UHFFFAOYSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	1,6-dinitropyrene	CYP Knowledgebase	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 159, ""source"": ""CYP Knowledgebase"", ""name"": ""1,6-DINITROPYRENE""}]"
CYP3A4	GVJHHUAWPYXKBD-UHFFFAOYSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	alpha-tocopherol	DrugBank	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 167, ""source"": ""DrugBank"", ""name"": ""ALPHA-TOCOPHEROL""}]"
CYP3A4	GVKKJJOMQCNPGB-UHFFFAOYSA-N	1	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	cryptotanshinone	Yamashita	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 762, ""source"": ""Yamashita"", ""name"": ""cryptotanshinone""}]"
CYP3A4	GVQOVMKBYJKZSY-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	8-desoxygartanin	Holmer	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 2026, ""source"": ""Holmer"", ""name"": ""8-Desoxygartanin""}]"
CYP3A4	GWKLHNVFRBYLTN-UHFFFAOYSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	w_aldehyde_finasteride	DrugBank	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 1237, ""source"": ""DrugBank"", ""name"": ""w_aldehyde_finasteride""}]"
CYP3A4	GWMGUFTYUOYYQV-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	mmamc	Holmer	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 2435, ""source"": ""Holmer"", ""name"": ""mmamc""}]"
CYP3A4	GWNHAOBXDGOXRR-UHFFFAOYSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	pradefovir	Siyang_Tian	"[{""file"": ""CYP3A4_testingset.csv"", ""split"": ""testing"", ""row"": 83, ""source"": ""Siyang_Tian"", ""name"": ""pradefovir""}]"
CYP3A4	GWONURZMUVCQJN-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	6_hydroxy_8_pentacosanone	Holmer	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 2011, ""source"": ""Holmer"", ""name"": ""6_hydroxy_8_pentacosanone""}]"
CYP3A4	GWUSZQUVEVMBPI-UHFFFAOYSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	nimetazepam	DrugBank	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 790, ""source"": ""DrugBank"", ""name"": ""nimetazepam""}]"
CYP3A4	GWYOVZVXBRVBBE-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	thiiranebutanenitrile	Holmer	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 2568, ""source"": ""Holmer"", ""name"": ""thiiranebutanenitrile""}]"
CYP3A4	GXBYFVGCMPJVJX-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	butadiene_monoxide	Holmer	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 1256, ""source"": ""Holmer"", ""name"": ""butadiene_monoxide""}]"
CYP3A4	GXDALQBWZGODGZ-UHFFFAOYSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	astemizole	DrugBank	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 76, ""source"": ""DrugBank"", ""name"": ""astemizole""}]"
CYP3A4	GXESHMAMLJKROZ-UHFFFAOYSA-N	0	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	lasofoxifene	Yamashita	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 1586, ""source"": ""Yamashita"", ""name"": ""lasofoxifene""}]"
CYP3A4	GXJABQQUPOEUTA-UHFFFAOYSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	bortezomib (velcade; ps-341; n-(2,3-pyrazine)carbonyl-l-phenylalanine-l-leucine boronic acid)	DrugBank	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 965, ""source"": ""DrugBank"", ""name"": ""BORTEZOMIB (VELCADE; PS-341; N-(2,3-PYRAZINE)CARBONYL-L-PHENYLALANINE-L-LEUCINE BORONIC ACID)""}]"
CYP3A4	GXMJXGUEPXEOGR-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	ac1l3flx	Holmer	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 2080, ""source"": ""Holmer"", ""name"": ""ac1l3flx""}]"
CYP3A4	GXPHKUHSUJUWKP-UHFFFAOYSA-N	1	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	troglitazone (tgz)	DrugBank	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 1045, ""source"": ""DrugBank"", ""name"": ""TROGLITAZONE (TGZ)""}]"
CYP3A4	GXXQKJQWMVPECM-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	8_iso_pga1	Holmer	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 2030, ""source"": ""Holmer"", ""name"": ""8_iso_pga1""}]"
CYP3A4	GYALTOSSVLCVLA-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	gibberellin a66	Holmer	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 2050, ""source"": ""Holmer"", ""name"": ""Gibberellin A66""}]"
CYP3A4	GYCMBHHDWRMZGG-UHFFFAOYSA-N	0	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	methacrylonitrile	Yamashita	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 1596, ""source"": ""Yamashita"", ""name"": ""methacrylonitrile""}]"
CYP3A4	GYDPOKGOQFTYGW-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	3_methyl_2_butene_1_thiol	Holmer	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 1951, ""source"": ""Holmer"", ""name"": ""3_methyl_2_butene_1_thiol""}]"
CYP3A4	GYHCTFXIZSNGJT-UHFFFAOYSA-N	1	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	tolvaptan	DrugBank	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 66, ""source"": ""DrugBank"", ""name"": ""tolvaptan""}]"
CYP3A4	GYNWSIBKBBWJJW-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	True	17-hydroxyandrostane-3-glucuronide	Holmer	"[{""file"": ""CYP3A4_testingset.csv"", ""split"": ""testing"", ""row"": 153, ""source"": ""Holmer"", ""name"": ""17-Hydroxyandrostane-3-glucuronide""}]"
CYP3A4	GYQYAJJFPNQOOW-UHFFFAOYSA-N	1	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	gilteritinib	DrugBank	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 617, ""source"": ""DrugBank"", ""name"": ""Gilteritinib""}]"
CYP3A4	GZDFOOAFMQSYOV-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	cyclohexylline	Holmer	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 2217, ""source"": ""Holmer"", ""name"": ""cyclohexylline""}]"
CYP3A4	GZENKSODFLBBHQ-UHFFFAOYSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	medrysone	DrugBank	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 384, ""source"": ""DrugBank"", ""name"": ""Medrysone""}]"
CYP3A4	GZEZATDDANETAV-UHFFFAOYSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	keto-itraconazole (keto-itz)	DrugBank	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 895, ""source"": ""DrugBank"", ""name"": ""KETO-ITRACONAZOLE (KETO-ITZ)""}]"
CYP3A4	GZKLJWGUPQBVJQ-UHFFFAOYSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	sertindole	DrugBank	"[{""file"": ""CYP3A4_testingset.csv"", ""split"": ""testing"", ""row"": 88, ""source"": ""DrugBank"", ""name"": ""sertindole""}]"
CYP3A4	GZLMBIJQZKTHPV-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	ganglioside_gt1c_(d18:0/26:0)	Holmer	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 2299, ""source"": ""Holmer"", ""name"": ""ganglioside_gt1c_(d18:0/26:0)""}]"
CYP3A4	GZOSMCIZMLWJML-UHFFFAOYSA-N	1	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	abiraterone	DrugBank	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 530, ""source"": ""DrugBank"", ""name"": ""Abiraterone""}]"
CYP3A4	GZSOSUNBTXMUFQ-UHFFFAOYSA-N	0	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	diosmin	DrugBank	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 1326, ""source"": ""DrugBank"", ""name"": ""diosmin""}]"
CYP3A4	GZUITABIAKMVPG-UHFFFAOYSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	raloxifene	DrugBank	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 1206, ""source"": ""DrugBank"", ""name"": ""raloxifene""}]"
CYP3A4	GZVBVBMMNFIXGE-UHFFFAOYSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	osu_6162	Holmer	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 881, ""source"": ""Holmer"", ""name"": ""osu_6162""}]"
CYP3A4	GZXHBOYNBUVMSN-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	True	(2s_3r_4r_5r_6s)_2__(2s_3r_4s_5s)_4__(2s_3r_4s_5s_6r)_4_5_dihydroxy_3__(2r_3r_4s_5s_6r)_3_4_5_trihydroxy_6_(hydroxymethyl)oxan_2_yl_oxy_6___(2r_3r_4s_5s_6r)_3_4_5_trihydroxy_6_(hydroxymethyl)oxan_2_yl_oxymethyl_oxan_2_yl_oxy_5_hydroxy_2___(1s_2r_5r_7s_10r_11r_16s_18s_20s)_16_hydroxy_2_6_6_10_16_pentamethyl_18_(2_methylprop_1_enyl)_19_21_dioxahexacyclo_18.2.1.01_14.02_11.05_10.015_20_tricosan_7_yl_oxy_oxan_3_yl_oxy_6_methyloxane_3_4_5_triol	Holmer	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 1761, ""source"": ""Holmer"", ""name"": ""(2s_3r_4r_5r_6s)_2__(2s_3r_4s_5s)_4__(2s_3r_4s_5s_6r)_4_5_dihydroxy_3__(2r_3r_4s_5s_6r)_3_4_5_trihydroxy_6_(hydroxymethyl)oxan_2_yl_oxy_6___(2r_3r_4s_5s_6r)_3_4_5_trihydroxy_6_(hydroxymethyl)oxan_2_yl_oxymethyl_oxan_2_yl_oxy_5_hydroxy_2___(1s_2r_5r_7s_10r_11r_16s_18s_20s)_16_hydroxy_2_6_6_10_16_pentamethyl_18_(2_methylprop_1_enyl)_19_21_dioxahexacyclo_18.2.1.01_14.02_11.05_10.015_20_tricosan_7_yl_oxy_oxan_3_yl_oxy_6_methyloxane_3_4_5_triol""}]"
CYP3A4	HAFVWTUQBYRPOB-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	True	ac1l99sy	DrugBank	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 2086, ""source"": ""DrugBank"", ""name"": ""ac1l99sy""}]"
CYP3A4	HAGXFSMJELVHFJ-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	methyl_(e)_2_octenoate	Holmer	"[{""file"": ""CYP3A4_testingset.csv"", ""split"": ""testing"", ""row"": 293, ""source"": ""Holmer"", ""name"": ""methyl_(e)_2_octenoate""}]"
CYP3A4	HAPOVYFOVVWLRS-UHFFFAOYSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	ethosuximide	DrugBank	"[{""file"": ""CYP3A4_testingset.csv"", ""split"": ""testing"", ""row"": 55, ""source"": ""DrugBank"", ""name"": ""ethosuximide""}]"
CYP3A4	HAQDEJPEAKWAAM-UHFFFAOYSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	felodipine	DrugBank	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 1153, ""source"": ""DrugBank"", ""name"": ""felodipine""}]"
CYP3A4	HASDUOHKNMHNJA-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	gynocardin	Holmer	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 2051, ""source"": ""Holmer"", ""name"": ""Gynocardin""}]"
CYP3A4	HAYYBYPASCDWEQ-UHFFFAOYSA-N	1	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	entrectinib	DrugBank	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 639, ""source"": ""DrugBank"", ""name"": ""Entrectinib""}]"
CYP3A4	HAZHUELNIGDYQH-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	3_methoxy_4_trifluoromethylcoumarin	Holmer	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 1949, ""source"": ""Holmer"", ""name"": ""3_methoxy_4_trifluoromethylcoumarin""}]"
CYP3A4	HBDKFZNDMVLSHM-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	timoprazole	Yap	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 1472, ""source"": ""Yap"", ""name"": ""timoprazole""}]"
CYP3A4	HBJXRRXWHSHZPU-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	alpha_linolenoyl_ethanolamide	Holmer	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 2126, ""source"": ""Holmer"", ""name"": ""alpha_linolenoyl_ethanolamide""}]"
CYP3A4	HBNPJJILLOYFJU-UHFFFAOYSA-N	1	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	mibefradil	Yamashita	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 245, ""source"": ""Yamashita"", ""name"": ""MIBEFRADIL""}]"
CYP3A4	HBOMLICNUCNMMY-UHFFFAOYSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	zidovudine (azidothymidine; azt; 3`-azido-3`-deoxythymidine)	DrugBank	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 882, ""source"": ""DrugBank"", ""name"": ""ZIDOVUDINE (AZIDOTHYMIDINE; AZT; 3`-AZIDO-3`-DEOXYTHYMIDINE)""}]"
CYP3A4	HBZYFUZBGBABQE-UHFFFAOYSA-N	1	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	dexamethason	Yamashita	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 688, ""source"": ""Yamashita"", ""name"": ""Dexamethason""}]"
CYP3A4	HCAJEUSONLESMK-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	cyclamic_acid	Holmer	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 2212, ""source"": ""Holmer"", ""name"": ""cyclamic_acid""}]"
CYP3A4	HCDLRJUFVJOBJP-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	cer(d18:0/25:0)	Holmer	"[{""file"": ""CYP3A4_testingset.csv"", ""split"": ""testing"", ""row"": 193, ""source"": ""Holmer"", ""name"": ""Cer(d18:0/25:0)""}]"
CYP3A4	HCDMJFOHIXMBOV-UHFFFAOYSA-N	1	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	pemigatinib	DrugBank	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 675, ""source"": ""DrugBank"", ""name"": ""Pemigatinib""}]"
CYP3A4	HCFSGRMEEXUOSS-UHFFFAOYSA-N	1	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	medrogestone	DrugBank	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 383, ""source"": ""DrugBank"", ""name"": ""Medrogestone""}]"
CYP3A4	HCRKCZRJWPKOAR-UHFFFAOYSA-N	1	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	brinzolamide	DrugBank	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 182, ""source"": ""DrugBank"", ""name"": ""BRINZOLAMIDE""}]"
CYP3A4	HCYAFALTSJYZDH-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	desimipramine	DrugBank	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 1258, ""source"": ""DrugBank"", ""name"": ""desimipramine""}]"
CYP3A4	HDOZVRUNCMBHFH-UHFFFAOYSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	zotepine	DrugBank	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 308, ""source"": ""DrugBank"", ""name"": ""ZOTEPINE""}]"
CYP3A4	HDTOQYUZMCNTBZ-UHFFFAOYSA-N	1	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	ym796 ((s)-(-)-2,8-dimethyl-3-methylene-1-oxa-8-azaspiro [4,5] decane-l-tartarate monohydrate)	CYP Knowledgebase	"[{""file"": ""CYP3A4_trainingset.csv"", ""split"": ""training"", ""row"": 932, ""source"": ""CYP Knowledgebase"", ""name"": ""YM796 ((S)-(-)-2,8-DIMETHYL-3-METHYLENE-1-OXA-8-AZASPIRO [4,5] DECANE-L-TARTARATE MONOHYDRATE)""}]"
