isoform	compound_inchikey	label	exact_training_overlap	parent_training_overlap	parent_status	strict_external	conservative_identity_exclusion	primary_external	matched_training_ids	names	sources
CYP2E1	IAQRGUVFOMOMEM-UHFFFAOYSA-N	1	True	True	ok	False	False	False	IAQRGUVFOMOMEM-UHFFFAOYSA-N	cis_2_butene	Holmer
CYP2E1	IAVUPMFITXYVAF-UHFFFAOYSA-N	1	False	False	ok	True	False	True		Dorzolamide	DrugBank
CYP2E1	IAZDPXIOMUYVGZ-UHFFFAOYSA-N	1	False	False	ok	True	False	True		dimethylsulfoxide	Yamashita
CYP2E1	IBAQFPQHRJAVAV-UHFFFAOYSA-N	0	True	True	ok	False	False	False	IBAQFPQHRJAVAV-UHFFFAOYSA-N	miglitol	Holmer
CYP2E1	IBOFVQJTBBUKMU-UHFFFAOYSA-N	0	True	True	ok	False	False	False	IBOFVQJTBBUKMU-UHFFFAOYSA-N	moca	Holmer
CYP2E1	IBSLHWQWKUNIJE-UHFFFAOYSA-N	0	True	True	ok	False	False	False	IBSLHWQWKUNIJE-UHFFFAOYSA-N	2-[(Methylthio)methyl]-2-butenal	Holmer
CYP2E1	ICBJCVRQDSQPGI-UHFFFAOYSA-N	0	True	True	ok	False	False	False	ICBJCVRQDSQPGI-UHFFFAOYSA-N	methyl_hexyl_ether	Holmer
CYP2E1	ICCHEGCKVBMSTF-UHFFFAOYSA-N	0	True	True	ok	False	False	False	ICCHEGCKVBMSTF-UHFFFAOYSA-N	cyclo(_ala_gly)	Holmer
CYP2E1	ICEDBMJSTNTMIT-UHFFFAOYSA-N	0	True	False	tautomer_MaxTransformsReached	False	True	False		Aromadendrin	Holmer
CYP2E1	ICFJFFQQTFMIBG-UHFFFAOYSA-N	0	True	True	ok	False	False	False	ICFJFFQQTFMIBG-UHFFFAOYSA-N	phenformin	Holmer
CYP2E1	ICIIMFRGWJJFIH-UHFFFAOYSA-N	0	True	True	ok	False	False	False	ICIIMFRGWJJFIH-UHFFFAOYSA-N	1_(2_2_dimethylchromen_6_yl)ethanol	Holmer
CYP2E1	ICRSYPPLGADZKA-UHFFFAOYSA-N	0	True	True	ok	False	False	False	ICRSYPPLGADZKA-UHFFFAOYSA-N	hydroxycelecoxib	Holmer
CYP2E1	ICXVGHUORQNRQF-UHFFFAOYSA-N	0	True	True	ok	False	False	False	ICXVGHUORQNRQF-UHFFFAOYSA-N	morphine	Yamashita
CYP2E1	ICYUIIJXZHPESK-UHFFFAOYSA-N	0	True	True	ok	False	False	False	ICYUIIJXZHPESK-UHFFFAOYSA-N	m_chlorohippuric_acid	Holmer
CYP2E1	IDBPHNDTYPBSNI-UHFFFAOYSA-N	0	True	True	ok	False	False	False	IDBPHNDTYPBSNI-UHFFFAOYSA-N	alfentanil	Yamashita
CYP2E1	IDJXJAJYEFRBPY-UHFFFAOYSA-N	0	True	True	ok	False	False	False	IDJXJAJYEFRBPY-UHFFFAOYSA-N	16__5__5__4_5_dihydroxy_6_(hydroxymethyl)_3_(3_4_5_trihydroxyoxan_2_yl)oxyoxan_2_yl_oxy_3_hydroxy_6_(hydroxymethyl)_4_(3_4_5_trihydroxy_6_methyloxan_2_yl)oxyoxan_2_yl_oxy_3_4_dihydroxy_6_(hydroxymethyl)oxan_2_yl_oxy_6_hydroxy_7_9_13_trimethyl_6__3_methyl_4__3_4_5_trihydroxy_6_(hydroxymethyl)oxan_2_yl_oxybutyl__5_oxapentacyclo_10.8.0.02_9.04_8.013_18_icosan_10_one	Holmer
CYP2E1	IDRDZZHQLBFQMN-UHFFFAOYSA-N	0	True	True	ok	False	False	False	IDRDZZHQLBFQMN-UHFFFAOYSA-N	3_o_sulfogalactosylceramide_(d18:1/14:0)	Holmer
CYP2E1	IDYZIJYBMGIQMJ-UHFFFAOYSA-N	0	False	False	ok	True	False	True		enoxacin	Yamashita
CYP2E1	IECRXMSGDFIOEY-UHFFFAOYSA-N	0	True	True	ok	False	False	False	IECRXMSGDFIOEY-UHFFFAOYSA-N	tangeretin_t27	Holmer
CYP2E1	IEDVJHCEMCRBQM-UHFFFAOYSA-N	0	False	False	ok	True	False	True		trimethoprim	Yamashita
CYP2E1	IEHFWLFCKJUZHC-UHFFFAOYSA-N	0	True	True	ok	False	False	False	IEHFWLFCKJUZHC-UHFFFAOYSA-N	8_10_nonacosanediol	Holmer
CYP2E1	IGIDLTISMCAULB-UHFFFAOYSA-N	0	True	True	ok	False	False	False	IGIDLTISMCAULB-UHFFFAOYSA-N	(r)_3_methylpentanoic_acid	Holmer
CYP2E1	IGMKTIJBFUMVIN-UHFFFAOYSA-N	0	False	False	ok	True	False	True		sabeluzole	Yamashita
CYP2E1	IGQBPDJNUXPEMT-UHFFFAOYSA-N	0	True	True	ok	False	False	False	IGQBPDJNUXPEMT-UHFFFAOYSA-N	isovaleryl_l_carnitine	Holmer
CYP2E1	IHPKGUQCSIINRJ-UHFFFAOYSA-N	0	True	True	ok	False	False	False	IHPKGUQCSIINRJ-UHFFFAOYSA-N	cis_ocimene	Holmer
CYP2E1	IHWDSEPNZDYMNF-UHFFFAOYSA-N	0	False	False	ok	False	False	True		indoleamine	Yamashita
CYP2E1	IIDJRNMFWXDHID-UHFFFAOYSA-N	0	False	False	ok	False	False	True		Risedronate	CYP Knowledgebase
CYP2E1	IJJKRFDBPRPLQQ-UHFFFAOYSA-N	0	True	True	ok	False	False	False	IJJKRFDBPRPLQQ-UHFFFAOYSA-N	(1beta_4alpha)_7_(beta_d_glucopyranosyloxy)_p_menthane_8_ol	Holmer
CYP2E1	IJNJLGFTSIAHEA-UHFFFAOYSA-N	1	False	False	ok	True	False	True		propiolaldehyde	Yamashita
CYP2E1	IJTNSXPMYKJZPR-UHFFFAOYSA-N	1	False	False	ok	True	False	True		cis-parinaric acid	Yamashita
CYP2E1	IJVCSMSMFSCRME-UHFFFAOYSA-N	0	False	False	ok	False	False	True		dihydromorphine	Yamashita
CYP2E1	IKBKZGMPCYNSLU-UHFFFAOYSA-N	0	True	True	ok	False	False	False	IKBKZGMPCYNSLU-UHFFFAOYSA-N	tegaserod	DrugBank
CYP2E1	IKHGUXGNUITLKF-UHFFFAOYSA-N	1	True	True	ok	False	False	False	IKHGUXGNUITLKF-UHFFFAOYSA-N	ACETALDEHYDE	Yamashita
CYP2E1	IKMPWMZBZSAONZ-UHFFFAOYSA-N	0	True	True	ok	False	False	False	IKMPWMZBZSAONZ-UHFFFAOYSA-N	quazepam	Yamashita
CYP2E1	IKUQEFGEUOOPGY-UHFFFAOYSA-N	0	True	True	ok	False	False	False	IKUQEFGEUOOPGY-UHFFFAOYSA-N	ac1nsv1z	Holmer
CYP2E1	ILDAKDTXKZPGJC-UHFFFAOYSA-N	0	True	True	ok	False	False	False	ILDAKDTXKZPGJC-UHFFFAOYSA-N	6_hydroxy_2_6_dimethylocta_2_7_dien_4_one	Holmer
CYP2E1	ILMMRHUILQOQGP-UHFFFAOYSA-N	0	True	True	ok	False	False	False	ILMMRHUILQOQGP-UHFFFAOYSA-N	tazofelone	Holmer
CYP2E1	ILMQWRCMVKIVFV-UHFFFAOYSA-N	0	True	True	ok	False	False	False	ILMQWRCMVKIVFV-UHFFFAOYSA-N	schembl18439905	Holmer
CYP2E1	ILNSWVUXAPSPEH-UHFFFAOYSA-N	0	False	False	ok	False	False	True		3-methoxymorphinan	Yamashita
CYP2E1	ILSMDNVBZYGMDG-UHFFFAOYSA-N	0	True	True	ok	False	False	False	ILSMDNVBZYGMDG-UHFFFAOYSA-N	pristanoylglycine	Holmer
CYP2E1	INGSNVSERUZOAK-UHFFFAOYSA-N	0	True	True	ok	False	False	False	INGSNVSERUZOAK-UHFFFAOYSA-N	l_threo_ritalinic_acid	Holmer
CYP2E1	INLLPKCGLOXCIV-UHFFFAOYSA-N	1	False	False	ok	True	False	True		VINYL BROMIDE	CYP Knowledgebase
CYP2E1	INVGWHRKADIJHF-UHFFFAOYSA-N	0	False	False	ok	True	False	True		sanguinarine	Yamashita
CYP2E1	INVWRXWYYVMFQC-UHFFFAOYSA-N	0	True	True	ok	False	False	False	INVWRXWYYVMFQC-UHFFFAOYSA-N	prenyl_benzoate	Holmer
CYP2E1	IOJUPLGTWVMSFF-UHFFFAOYSA-N	0	False	False	ok	True	False	True		benzothiazole	Yamashita
CYP2E1	IOWMKBFJCNLRTC-UHFFFAOYSA-N	0	True	True	ok	False	False	False	IOWMKBFJCNLRTC-UHFFFAOYSA-N	24_hydroxycholesterol	Holmer
CYP2E1	IOXKXMFPMHDABX-UHFFFAOYSA-N	0	True	True	ok	False	False	False	IOXKXMFPMHDABX-UHFFFAOYSA-N	2_chloro_1_3_dimethoxy_5_methylbenzene	Holmer
CYP2E1	IPCSVZSSVZVIGE-UHFFFAOYSA-N	1	True	True	ok	False	False	False	IPCSVZSSVZVIGE-UHFFFAOYSA-N	palmitic_acid	Holmer
CYP2E1	IPOBOOXFSRWSHL-UHFFFAOYSA-N	0	True	True	ok	False	False	False	IPOBOOXFSRWSHL-UHFFFAOYSA-N	cibenzoline	Holmer
CYP2E1	IPOIBBMZOXJYFV-UHFFFAOYSA-N	0	True	True	ok	False	False	False	IPOIBBMZOXJYFV-UHFFFAOYSA-N	(+)_trans_carveol_glucoside	Holmer
CYP2E1	IPZHIWYVRSTEKX-UHFFFAOYSA-N	0	True	True	ok	False	False	False	IPZHIWYVRSTEKX-UHFFFAOYSA-N	(23s_24s)_17_23_epoxy_24_29_dihydroxy_27_norlanost_8_ene_3_15_dione	Holmer
CYP2E1	IQPSEEYGBUAQFF-UHFFFAOYSA-N	0	True	True	ok	False	False	False	IQPSEEYGBUAQFF-UHFFFAOYSA-N	pantoprazole	Yamashita
CYP2E1	IQRQEGPSHLXODZ-UHFFFAOYSA-N	0	True	True	ok	False	False	False	IQRQEGPSHLXODZ-UHFFFAOYSA-N	beta_d_galactosyl_(1_>4)_beta_d_glucosyl_n_(hexacosanoyl)sphingosine	Holmer
CYP2E1	IQUFSXIQAFPIMR-UHFFFAOYSA-N	0	True	True	ok	False	False	False	IQUFSXIQAFPIMR-UHFFFAOYSA-N	fenproporex	Holmer
CYP2E1	IQUMPOPXFXDEJZ-UHFFFAOYSA-N	0	True	True	ok	False	False	False	IQUMPOPXFXDEJZ-UHFFFAOYSA-N	bms_275183	Holmer
CYP2E1	IQWPEJBUOJQPDE-UHFFFAOYSA-N	0	True	True	ok	False	False	False	IQWPEJBUOJQPDE-UHFFFAOYSA-N	(r)_6_hydroxywarfarin	Holmer
CYP2E1	IQXXEPZFOOTTBA-UHFFFAOYSA-N	0	False	False	ok	True	False	True		benzylpiperazine	Yamashita
CYP2E1	IRLWJILLXJGJTD-UHFFFAOYSA-N	0	True	True	ok	False	False	False	IRLWJILLXJGJTD-UHFFFAOYSA-N	muraglitazar	Yamashita
CYP2E1	IROINLKCQGIITA-UHFFFAOYSA-N	0	True	True	ok	False	False	False	IROINLKCQGIITA-UHFFFAOYSA-N	terbutryne	Yamashita
CYP2E1	IRYJRGCIQBGHIV-UHFFFAOYSA-N	1	True	True	ok	False	False	False	IRYJRGCIQBGHIV-UHFFFAOYSA-N	TRIMETHADIONE (TMO)	DrugBank
CYP2E1	ISBYPYUIOMMYGS-UHFFFAOYSA-N	0	True	True	ok	False	False	False	ISBYPYUIOMMYGS-UHFFFAOYSA-N	pranidipine	Holmer
CYP2E1	ISGIJSAAZOHCAE-UHFFFAOYSA-N	0	True	True	ok	False	False	False	ISGIJSAAZOHCAE-UHFFFAOYSA-N	lyciumoside_viii	Holmer
CYP2E1	ISSKLTGTEWBALZ-UHFFFAOYSA-N	0	True	True	ok	False	False	False	ISSKLTGTEWBALZ-UHFFFAOYSA-N	cinncassiol_d4_2_glucoside	Holmer
CYP2E1	ISWSIDIOOBJBQZ-UHFFFAOYSA-N	1	True	True	ok	False	False	False	ISWSIDIOOBJBQZ-UHFFFAOYSA-N	phenol	Yamashita
CYP2E1	ISZNZKHCRKXXAU-UHFFFAOYSA-N	0	True	True	ok	False	False	False	ISZNZKHCRKXXAU-UHFFFAOYSA-N	chlorproguanil	Holmer
CYP2E1	ITTILXNWLDHOGR-UHFFFAOYSA-N	0	True	True	ok	False	False	False	ITTILXNWLDHOGR-UHFFFAOYSA-N	chembl3770775	Holmer
CYP2E1	IUBSYMUCCVWXPE-UHFFFAOYSA-N	0	True	True	ok	False	False	False	IUBSYMUCCVWXPE-UHFFFAOYSA-N	metoprolol	Yamashita
CYP2E1	IUGDILGOLSSKNE-UHFFFAOYSA-N	0	True	True	ok	False	False	False	IUGDILGOLSSKNE-UHFFFAOYSA-N	methoxychlor_bis_oh	Holmer
CYP2E1	IVBHGBMCVLDMKU-UHFFFAOYSA-N	0	False	False	ok	True	False	True		Piperacillin	CYP Knowledgebase
CYP2E1	IVBOBIWEQHPIEN-UHFFFAOYSA-N	0	True	True	ok	False	False	False	IVBOBIWEQHPIEN-UHFFFAOYSA-N	ganglioside_gt1b_(d18:1/22:0)	Holmer
CYP2E1	IVSZLXZYQVIEFR-UHFFFAOYSA-N	1	True	True	ok	False	False	False	IVSZLXZYQVIEFR-UHFFFAOYSA-N	XYLENE M-	CYP Knowledgebase
CYP2E1	IVVNZDGDKPTYHK-UHFFFAOYSA-N	0	True	True	ok	False	False	False	IVVNZDGDKPTYHK-UHFFFAOYSA-N	pinacidil	Holmer
CYP2E1	IWAUXKQGXMTXLR-UHFFFAOYSA-N	0	True	True	ok	False	False	False	IWAUXKQGXMTXLR-UHFFFAOYSA-N	ammc	Holmer
CYP2E1	IWDCLRJOBJJRNH-UHFFFAOYSA-N	1	True	True	ok	False	False	False	IWDCLRJOBJJRNH-UHFFFAOYSA-N	4-METHYLPHENOL (P-CRESOL)	CYP Knowledgebase
CYP2E1	IWIANZLCJVYEFX-UHFFFAOYSA-N	0	True	True	ok	False	False	False	IWIANZLCJVYEFX-UHFFFAOYSA-N	pro_phe	Holmer
CYP2E1	IWJBVMJWSPZNJH-UHFFFAOYSA-N	0	True	True	ok	False	False	False	IWJBVMJWSPZNJH-UHFFFAOYSA-N	ethyl_glucuronide	Holmer
CYP2E1	IWPOSDLLFZKGOW-UHFFFAOYSA-N	0	True	True	ok	False	False	False	IWPOSDLLFZKGOW-UHFFFAOYSA-N	(e)_2_octenoic_acid	Holmer
CYP2E1	IXEQEYRTSRFZEO-UHFFFAOYSA-N	0	False	False	ok	True	False	True		omeprazole sulfone	Yamashita
CYP2E1	IXOVDWXTIIYVOJ-UHFFFAOYSA-N	0	False	False	ok	False	False	True		3-hydroxyropivacaine	CYP Knowledgebase
CYP2E1	IXRPKRWXUJOOBZ-UHFFFAOYSA-N	0	True	True	ok	False	False	False	IXRPKRWXUJOOBZ-UHFFFAOYSA-N	alpha_santalol_acetate	Holmer
CYP2E1	IXTMWRCNAAVVAI-UHFFFAOYSA-N	0	False	False	ok	False	False	True		dofetilide	Yamashita
CYP2E1	IYFNEFQTYQPVOC-UHFFFAOYSA-N	0	True	True	ok	False	False	False	IYFNEFQTYQPVOC-UHFFFAOYSA-N	da_8159;udenafil	DrugBank
CYP2E1	IYIKLHRQXLHMJQ-UHFFFAOYSA-N	0	True	True	ok	False	False	False	IYIKLHRQXLHMJQ-UHFFFAOYSA-N	amiodarone	Yamashita
CYP2E1	IYRMWMYZSQPJKC-UHFFFAOYSA-N	0	True	False	ok	False	True	False	IYRMWMYZSQPJKC-UHFFFAOYSA-N	kaempferol	Yamashita
CYP2E1	IYYGBZJXHJSLEV-UHFFFAOYSA-N	0	True	True	ok	False	False	False	IYYGBZJXHJSLEV-UHFFFAOYSA-N	pioglitazone	Yamashita
CYP2E1	IZBNNCFOBMGTQX-UHFFFAOYSA-N	0	True	True	ok	False	False	False	IZBNNCFOBMGTQX-UHFFFAOYSA-N	etoperidone	Yamashita
CYP2E1	IZEKFCXSFNUWAM-UHFFFAOYSA-N	0	False	False	ok	True	False	True		dipyridamole	Yamashita
CYP2E1	IZJDOKYDEWTZSO-UHFFFAOYSA-N	0	False	False	ok	False	False	True		phenethylisothiocyanate	Yamashita
CYP2E1	IZRHKURJIQCXMT-UHFFFAOYSA-N	1	True	True	ok	False	False	False	IZRHKURJIQCXMT-UHFFFAOYSA-N	cp_125_611	Holmer
CYP2E1	IZVFFXVYBHFIHY-UHFFFAOYSA-N	0	True	True	ok	False	False	False	IZVFFXVYBHFIHY-UHFFFAOYSA-N	lathosterol	Holmer
CYP2E1	IZXJPGLOYYDHRM-UHFFFAOYSA-N	1	True	True	ok	False	False	False	IZXJPGLOYYDHRM-UHFFFAOYSA-N	2N-PROPYLQUINOLINE (2NPQ)	CYP Knowledgebase
CYP2E1	IZYVWRVNTCGCKC-UHFFFAOYSA-N	0	True	True	ok	False	False	False	IZYVWRVNTCGCKC-UHFFFAOYSA-N	kaempferol_3_o_feruloyl_sophoroside_7_o_glucoside	Holmer
CYP2E1	JACPUZOKPSTMTK-UHFFFAOYSA-N	0	True	True	ok	False	False	False	JACPUZOKPSTMTK-UHFFFAOYSA-N	rox_m_5	Holmer
CYP2E1	JAQGKXUEKGKTKX-UHFFFAOYSA-N	0	True	True	ok	False	False	False	JAQGKXUEKGKTKX-UHFFFAOYSA-N	tyrosyltyrosine	Holmer
CYP2E1	JAQUASYNZVUNQP-UHFFFAOYSA-N	0	False	False	ok	False	False	True		dextrorphan	Yamashita
CYP2E1	JAUOIFJMECXRGI-UHFFFAOYSA-N	0	False	False	ok	False	False	True		Desloratadine	Yap
CYP2E1	JAZBEHYOTPTENJ-UHFFFAOYSA-N	0	True	True	ok	False	False	False	JAZBEHYOTPTENJ-UHFFFAOYSA-N	eicosapentaenoic acid	Yamashita
CYP2E1	JAZJDNUIJLZFSZ-UHFFFAOYSA-N	0	True	True	ok	False	False	False	JAZJDNUIJLZFSZ-UHFFFAOYSA-N	n_ac_ffvc	Holmer
CYP2E1	JBBNVKWFZYFPIG-UHFFFAOYSA-N	0	True	True	ok	False	False	False	JBBNVKWFZYFPIG-UHFFFAOYSA-N	aurantiumal	Holmer
CYP2E1	JBCLFWXMTIKCCB-UHFFFAOYSA-N	0	True	True	ok	False	False	False	JBCLFWXMTIKCCB-UHFFFAOYSA-N	glycyl_l_phenylalanine	Holmer
CYP2E1	JBDGDEWWOUBZPM-UHFFFAOYSA-N	0	True	True	ok	False	False	False	JBDGDEWWOUBZPM-UHFFFAOYSA-N	ambroxol	Yamashita
CYP2E1	JBFWMELKDTZMHB-UHFFFAOYSA-N	0	True	True	ok	False	False	False	JBFWMELKDTZMHB-UHFFFAOYSA-N	Ganglioside GT1b (d18:0/18:0)	Holmer
CYP2E1	JBFYFLXEJFQWMU-UHFFFAOYSA-N	0	True	True	ok	False	False	False	JBFYFLXEJFQWMU-UHFFFAOYSA-N	gamma_glutamylglutamine	Holmer
CYP2E1	JBIJLHTVPXGSAM-UHFFFAOYSA-N	0	True	True	ok	False	False	False	JBIJLHTVPXGSAM-UHFFFAOYSA-N	2_naphthylamine	Holmer
CYP2E1	JBIMVDZLSHOPLA-UHFFFAOYSA-N	0	True	True	ok	False	False	False	JBIMVDZLSHOPLA-UHFFFAOYSA-N	olopatadine	Holmer
CYP2E1	JBYNUUNOLLCWRY-UHFFFAOYSA-N	0	False	False	ok	True	False	True		derivative	Yamashita
CYP2E1	JBYXPOFIGCOSSB-UHFFFAOYSA-N	0	True	True	ok	False	False	False	JBYXPOFIGCOSSB-UHFFFAOYSA-N	bovinic_acid	Holmer
CYP2E1	JCCNYMKQOSZNPW-UHFFFAOYSA-N	0	True	True	ok	False	False	False	JCCNYMKQOSZNPW-UHFFFAOYSA-N	loratadine	Yamashita
CYP2E1	JCKYGMPEJWAADB-UHFFFAOYSA-N	0	False	False	ok	False	False	True		Chlorambucil	CYP Knowledgebase
CYP2E1	JECYUBVRTQDVAT-UHFFFAOYSA-N	0	True	True	ok	False	False	False	JECYUBVRTQDVAT-UHFFFAOYSA-N	2prime_hydroxyacetophenone	Holmer
CYP2E1	JEEOZKGYSUUAAU-UHFFFAOYSA-N	0	True	True	ok	False	False	False	JEEOZKGYSUUAAU-UHFFFAOYSA-N	4_ethyl_2_methylthiazole	Holmer
CYP2E1	JEGUVXRNDRXUDN-UHFFFAOYSA-N	0	True	True	ok	False	False	False	JEGUVXRNDRXUDN-UHFFFAOYSA-N	4_epiisocommunic_acid	Holmer
CYP2E1	JEYCTXHKTXCGPB-UHFFFAOYSA-N	0	True	True	ok	False	False	False	JEYCTXHKTXCGPB-UHFFFAOYSA-N	methaqualone	Holmer
CYP2E1	JFAPKKOOIAVSGI-UHFFFAOYSA-N	0	True	True	ok	False	False	False	JFAPKKOOIAVSGI-UHFFFAOYSA-N	(2s_3s_4s_5r_6r)_6_{_(3s_4s_6ar_6bs_8ar_9r_12as_14ar_14br)_9_hydroxy_4_(hydroxymethyl)_4_6a_6b_8a_11_11_14b_heptamethyl_1_2_3_4_4a_5_6_6a_6b_7_8_8a_9_10_11_12_12a_14_14a_14b_icosahydropicen_3_yl_oxy}_3_4_dihydroxy_5_{_(2s_3r_4s_5s_6r)_5_hydroxy_6_(hydroxymethyl)_3_{_(2s_3r_4r_5r_6s)_3_4_5_trihydroxy_6_methyloxan_2_yl_oxy}_4_{_(2s_3r_4s_5s)_3_4_5_trihydroxyoxan_2_yl_oxy}oxan_2_yl_oxy}oxane_2_carboxylic_acid	Holmer
CYP2E1	JFKCVAZSEWPOIX-UHFFFAOYSA-N	0	True	True	ok	False	False	False	JFKCVAZSEWPOIX-UHFFFAOYSA-N	2__({_(1s_2r_5s)_2_isopropyl_5_methylcyclohexyl_oxy}carbonyl)oxy_ethanol	Holmer
CYP2E1	JFMNRCSZAUKVCF-UHFFFAOYSA-J	0	False	False	ok	False	False	True		3-hydroxy-3-methylglutaryl-coenzyme	Yamashita
CYP2E1	JFTBERIHMIFXML-UHFFFAOYSA-N	0	True	True	ok	False	False	False	JFTBERIHMIFXML-UHFFFAOYSA-N	(2s_3r_4s_5s_6r)_2__(e_2s)_6_hydroperoxy_6_methyl_2__(3s_6s_8r_9r_10r_12r_14r_17s)_3_6_12_trihydroxy_4_4_8_10_14_pentamethyl_2_3_5_6_7_9_11_12_13_15_16_17_dodecahydro_1h_cyclopenta_a_phenanthren_17_yl_hept_4_en_2_yl_oxy_6_(hydroxymethyl)oxane_3_4_5_triol	Holmer
CYP2E1	JGEGJYXHCFUMJF-UHFFFAOYSA-N	0	True	True	ok	False	False	False	JGEGJYXHCFUMJF-UHFFFAOYSA-N	4_methylpentanal	Holmer
CYP2E1	JGFONUZHXXBGTF-UHFFFAOYSA-N	1	True	True	ok	False	False	False	JGFONUZHXXBGTF-UHFFFAOYSA-N	CP_677_623	Siyang_Tian
CYP2E1	JGWUTUVYGXAJGV-UHFFFAOYSA-N	0	True	True	ok	False	False	False	JGWUTUVYGXAJGV-UHFFFAOYSA-N	ls_tetrasaccharide_a	Holmer
CYP2E1	JHKXZYLNVJRAAJ-UHFFFAOYSA-N	0	True	True	ok	False	False	False	JHKXZYLNVJRAAJ-UHFFFAOYSA-N	(2r)_2_{_(2r)_2_amino_1_hydroxy_4_(methylsulfanyl)butylidene_amino}propanoic_acid	Holmer
CYP2E1	JHYXBPPMXZIHKG-UHFFFAOYSA-N	0	True	True	ok	False	False	False	JHYXBPPMXZIHKG-UHFFFAOYSA-N	(+)-(R)-Dihydrodaidzein	Holmer
CYP2E1	JIFNDZCDNLFAKC-UHFFFAOYSA-N	0	True	True	ok	False	False	False	JIFNDZCDNLFAKC-UHFFFAOYSA-N	trihydroxycoprostanoic_acid	Holmer
CYP2E1	JIVPVXMEBJLZRO-UHFFFAOYSA-N	0	False	False	ok	True	False	True		Chlorthalidone	CYP Knowledgebase
CYP2E1	JJGYGPZNTOPXGV-UHFFFAOYSA-N	0	True	True	ok	False	False	False	JJGYGPZNTOPXGV-UHFFFAOYSA-N	6_monoacetylmorphine	Holmer
CYP2E1	JKKFKPJIXZFSSB-UHFFFAOYSA-N	0	False	False	ok	False	False	True		estrone sulfate	DrugBank
CYP2E1	JKKGTSUICJWEKB-UHFFFAOYSA-N	0	True	True	ok	False	False	False	JKKGTSUICJWEKB-UHFFFAOYSA-N	schembl8954842	Holmer
CYP2E1	JKQXZKUSFCKOGQ-UHFFFAOYSA-N	0	True	True	ok	False	False	False	JKQXZKUSFCKOGQ-UHFFFAOYSA-N	unii_kri00mmq7y	Holmer
CYP2E1	JLDWWSSQBYGULG-UHFFFAOYSA-N	0	True	True	ok	False	False	False	JLDWWSSQBYGULG-UHFFFAOYSA-N	7-Hydroxyterpineol 8-glucoside	Holmer
CYP2E1	JLFOTJPFBATTLK-UHFFFAOYSA-N	0	True	True	ok	False	False	False	JLFOTJPFBATTLK-UHFFFAOYSA-N	aurochrome	Holmer
CYP2E1	JLKIGFTWXXRPMT-UHFFFAOYSA-N	0	True	True	ok	False	False	False	JLKIGFTWXXRPMT-UHFFFAOYSA-N	sulfamethoxazole	Yamashita
CYP2E1	JLRGJRBPOGGCBT-UHFFFAOYSA-N	0	True	True	ok	False	False	False	JLRGJRBPOGGCBT-UHFFFAOYSA-N	tolbutamide	Yamashita
CYP2E1	JLWXUZXYUMVXPU-UHFFFAOYSA-N	0	True	True	ok	False	False	False	JLWXUZXYUMVXPU-UHFFFAOYSA-N	Heliantriol B1	Holmer
CYP2E1	JMFNGSBVJBPGQR-UHFFFAOYSA-N	0	True	True	ok	False	False	False	JMFNGSBVJBPGQR-UHFFFAOYSA-N	methyl_(9z)_8prime_oxo_6_8prime_diapo_6_carotenoate	Holmer
CYP2E1	JMHLBSSARRMERO-UHFFFAOYSA-N	0	True	True	ok	False	False	False	JMHLBSSARRMERO-UHFFFAOYSA-N	3beta__4_o_(6_o_beta_d_glucopyranosyl_beta_d_glucopyranosyl)_2_6_dideoxy_beta_d_ribo_hexopyranosyloxy__14_hydroxy_5beta_cardanolide_20(22)_ene	Holmer
CYP2E1	JMWCPXJWKKIWQK-UHFFFAOYSA-N	0	True	False	tautomer_MaxTautomersReached	False	True	False		artonin_c	Holmer
CYP2E1	JMZOMFYRADAWOG-UHFFFAOYSA-N	0	True	True	ok	False	False	False	JMZOMFYRADAWOG-UHFFFAOYSA-N	bifendate	Yamashita
CYP2E1	JNGQUJZDVFZPEN-UHFFFAOYSA-N	0	True	True	ok	False	False	False	JNGQUJZDVFZPEN-UHFFFAOYSA-N	bpu	Holmer
CYP2E1	JNNOSTQEZICQQP-UHFFFAOYSA-N	0	False	False	ok	False	False	True		norclozapine	Yamashita
CYP2E1	JNTHRSHGARDABO-UHFFFAOYSA-N	1	True	True	ok	False	False	False	JNTHRSHGARDABO-UHFFFAOYSA-N	dibenzo_a_l_pyrene	Holmer
CYP2E1	JNUGGJHCMRWUDV-UHFFFAOYSA-N	0	True	True	ok	False	False	False	JNUGGJHCMRWUDV-UHFFFAOYSA-N	cystathionine_sulfoxide	Holmer
CYP2E1	JOFWLTCLBGQGBO-UHFFFAOYSA-N	0	True	True	ok	False	False	False	JOFWLTCLBGQGBO-UHFFFAOYSA-N	triazolam	Yamashita
CYP2E1	JOYRKODLDBILNP-UHFFFAOYSA-N	1	False	False	ok	True	False	True		ETHYL CARBAMATE (URETHANE)	CYP Knowledgebase
CYP2E1	JOZKFWLRHCDGJA-UHFFFAOYSA-N	0	True	True	ok	False	False	False	JOZKFWLRHCDGJA-UHFFFAOYSA-N	citronellyl_acetate	Holmer
CYP2E1	JPGQOUSTVILISH-UHFFFAOYSA-N	1	True	True	ok	False	False	False	JPGQOUSTVILISH-UHFFFAOYSA-N	enflurane	DrugBank
